id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45667280,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,168,91,0,,,152,360
45667281,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,168,91,0,,,152,360
45667293,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,207,91,0,,,152,360
45667299,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,207,91,0,,,152,360
45667306,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,186,91,0,,,152,1
45667317,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,220,91,0,,,152,360
45667327,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,244,91,0,,,152,360
45667346,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,234,91,0,,,152,360
45667364,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,242,91,0,,,152,360
45667369,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,223,91,0,,,152,360
45667379,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,243,91,0,,,152,360
45667391,Live + Work + Stay + Easy | 3BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,285,91,0,,,152,360
45675549,Lavishly Designed Home | With Office | Close to T,365116307,Brian + Heather,,Downtown,42.35535,-71.06075,Entire home/apt,497,1,13,2021-02-14,1.95,24,137
45676233,200mbps speeds - Laundry - Discounted Long Stays,365116307,Brian + Heather,,Downtown,42.35513,-71.06242,Entire home/apt,294,1,19,2020-12-12,2.85,24,158
45679998,"Crisp South End 2BR w/ Doorman, W/D in Unit, by Blueground",107434423,Blueground,,South End,42.34406,-71.0651,Entire home/apt,231,91,0,,,129,362
45680010,"Striking Symphony 1BR w/ Doorman, near T Stop & MFA, by Blueground",107434423,Blueground,,Fenway,42.34518,-71.08707,Entire home/apt,194,91,0,,,129,324
45680018,"Stunning Symphony 1BR w/ Doorman, near T Stop & MFA, by Blueground",107434423,Blueground,,Fenway,42.34518,-71.08707,Entire home/apt,163,91,0,,,129,169
45680039,"Ideal West End 1BR w/ Gym, W/D, walk to MGH & T Stop,  by Blueground",107434423,Blueground,,West End,42.36573,-71.06695,Entire home/apt,167,91,0,,,129,326
45689601,Studio-sized sunny bedroom minutes from Downtown!,1457776,Dana,,Roxbury,42.3278,-71.09566,Private room,50,91,0,,,2,365
45691604,A place of your own | Studio in Boston,359229620,Carolyn,,East Boston,42.37101,-71.04377,Entire home/apt,166,91,0,,,152,360
45698782,Modern Studio | Pool & Gym | East Boston | by GLS,30283594,Global Luxury Suites,,East Boston,42.36665,-71.04111,Entire home/apt,169,1,3,2021-01-17,0.57,34,363
45699854,Luxury Studio | Kitchen + W/D | Steps to Harbor,30283594,Global Luxury Suites,,East Boston,42.36657,-71.03929,Entire home/apt,169,1,1,2020-11-17,0.19,34,365
45699883,Modern 1BR | Desk+WiFi | Fitness Center| E Boston,30283594,Global Luxury Suites,,East Boston,42.36679,-71.03926,Entire home/apt,193,1,2,2021-02-06,0.36,34,339
45711774,Beautiful South End Condo w Private Outdoor Space,4369457,Chris,,South End,42.33965,-71.07956,Entire home/apt,199,30,0,,,1,120
45717383,Tucked-away Home in Boston’s Historic Charlestown,369754035,Colleen,,Charlestown,42.38063,-71.07014,Entire home/apt,350,2,9,2021-04-11,2.43,1,28
45726239,Luxury 2 bedroom on top floor with roof deck,77993870,Greg,,South End,42.34054,-71.06665,Entire home/apt,120,91,0,,,1,0
45734985,Long term stays! parking/private entrance included,281066763,Coolidge Corner Properties,,Allston,42.34753,-71.12444,Entire home/apt,155,28,1,2021-03-05,0.61,1,265
45748301,Brand New luxury furnished studio,370869891,Jacqui,,Roxbury,42.32519,-71.069,Entire home/apt,110,29,0,,,1,90
45769210,Clean apartment home | 2BR in Boston,359229620,Carolyn,,Jamaica Plain,42.32935,-71.11149,Entire home/apt,215,91,0,,,152,360
45770660,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,159,92,0,,,50,360
45770670,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,147,92,0,,,50,302
45770682,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,279,92,0,,,50,352
45771689,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,242,92,0,,,50,361
45771692,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,170,92,0,,,50,309
45771698,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,153,92,0,,,50,302
45771711,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,326,92,0,,,50,302
45771729,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,241,92,0,,,50,351
45786202,"The Verb Hotel, King Bed next to Fenway Park",371148657,Jeffrey,,Fenway,42.34546,-71.09699,Private room,116,1,17,2021-04-13,3.23,11,8
45796484,Amazing apt with lake & pool view in Boston,102875095,Alex,,Mission Hill,42.33182,-71.11313,Entire home/apt,175,29,0,,,5,90
45800489,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,176,91,0,,,152,360
45800491,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,156,91,0,,,152,360
45800494,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,179,91,0,,,152,360
45800496,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,182,91,0,,,152,360
45800498,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,160,91,0,,,152,1
45800500,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,160,91,0,,,152,360
45800502,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,182,91,0,,,152,360
45800504,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,182,91,0,,,152,360
45800507,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,224,91,0,,,152,360
45800509,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,154,91,0,,,152,1
45800510,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,246,91,0,,,152,360
45800514,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,160,91,0,,,152,360
45800517,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,182,91,0,,,152,360
45800521,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,250,91,0,,,152,360
45800523,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,156,91,0,,,152,360
45800530,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,239,91,0,,,152,360
45800533,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,232,91,0,,,152,360
45800540,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,247,91,0,,,152,360
45800542,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,247,91,0,,,152,360
45800544,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,246,91,0,,,152,360
45800545,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,187,91,0,,,152,360
45800549,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,243,91,0,,,152,360
45800550,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,187,91,0,,,152,360
45800555,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,170,91,0,,,152,360
45800557,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,168,91,0,,,152,360
45800558,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,235,91,0,,,152,360
45800563,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,195,91,0,,,152,1
45800570,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,199,91,0,,,152,360
45800574,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,223,91,0,,,152,360
45800575,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,157,91,0,,,152,360
45800576,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,156,91,0,,,152,360
45800580,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,153,91,0,,,152,360
45800582,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,152,91,0,,,152,360
45800583,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,156,91,0,,,152,360
45800584,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,153,91,0,,,152,360
45800588,Live + Work + Stay + Easy | 2BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,219,91,0,,,152,360
45824827,"Downtown Studio Apt, Lots of Natural Light",2356643,Voyage,,Downtown,42.35033,-71.06396,Entire home/apt,90,2,4,2021-04-12,2.86,28,1
45828592,Newly Renovated 1 Bedroom in the Heart of Downtown,43045785,Alex,,North End,42.36564,-71.05251,Entire home/apt,140,29,2,2021-01-10,0.43,1,264
45838102,Pvt. Bedroom | Co-Live by Thatch | 33 #1E,814298,Thatch,,Roxbury,42.32854,-71.09378,Private room,50,30,0,,,96,0
45844741,Great public transportation to tour all of Boston!,366954587,Mario,,Dorchester,42.30736,-71.06375,Entire home/apt,100,7,0,,,1,86
45860458,Meticulous 1 BR in the Heart of Back Bay,322334135,Nicole,,Back Bay,42.35026,-71.08765,Entire home/apt,125,91,0,,,1,90
45862289,"Large room in Jamaica Plain, plenty natural light",244309710,Dar,,Jamaica Plain,42.32128,-71.10541,Private room,45,92,0,,,1,11
45863719,Spacious Room in Quintessential Brookline Unit,1457776,Dana,,Jamaica Plain,42.32696,-71.12459,Private room,45,91,0,,,2,365
45863993,1 Bedroom City Bungalow close to Downtown Boston,349400956,Danny,,East Boston,42.38109,-71.03078,Entire home/apt,149,2,3,2021-02-15,0.50,1,0
45878568,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,183,91,0,,,152,360
45878597,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,187,91,0,,,152,360
45878600,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,174,91,0,,,152,360
45878601,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,173,91,0,,,152,360
45878602,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,200,91,0,,,152,360
45878604,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,180,91,0,,,152,360
45878606,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,166,91,0,,,152,360
45878987,Cozy Boston Condo with large private deck,5751309,Becca,,South Boston,42.33555,-71.05357,Entire home/apt,120,29,2,2021-04-02,0.47,1,148
45898269,LT*NEW Listing* Perfect Apartment in the South End,159978864,Santo,,South End,42.34469,-71.07027,Entire home/apt,278,29,0,,,5,1
45937866,Luxurious 1BD Condo in Boston's Leather District,41272528,Wendi,,Chinatown,42.3496,-71.05868,Entire home/apt,112,91,0,,,1,365
45939299,skyline view brick townhouse / top of Fort Hill,8513158,Kevin,,Roxbury,42.32652,-71.09293,Entire home/apt,95,90,0,,,5,81
45948516,"Lovely Dorchester Studio w/ W/D, by Savin Hill T, by Blueground",107434423,Blueground,,Dorchester,42.30943,-71.0603,Entire home/apt,127,91,0,,,129,294
45958707,A place of your own | 1BR in Boston,359229620,Carolyn,,East Boston,42.37101,-71.04377,Entire home/apt,190,91,0,,,152,361
45970753,Stylish 1BR Apt | Pool & Gym | Close to Hospitals,30283594,Global Luxury Suites,,South End,42.34431,-71.06388,Entire home/apt,249,29,0,,,34,365
45973594,Spacious & Clean 2BR Apt | Pool & Gym | Boston,30283594,Global Luxury Suites,,South End,42.34454,-71.06194,Entire home/apt,299,29,0,,,34,197
45984708,3 BR|2.5 BA Renovated Home w/Parking Top Location!,375989261,John,,Bay Village,42.35042,-71.06682,Entire home/apt,408,2,21,2021-04-08,3.82,3,64
45985572,Modern 3BR | Kitchen | Linens+Towels | Whole Foods,30283594,Global Luxury Suites,,South End,42.34483,-71.06324,Entire home/apt,399,29,0,,,34,358
45986472,Spacious 1BR Apt | Kitchen | Gym | Pool | Boston,9419684,Churchill,,East Boston,42.36641,-71.04095,Entire home/apt,200,29,0,,,45,365
45988903,Stylish Studio Apt | Kitchen | Gym | Pool | Boston,9419684,Churchill,,East Boston,42.36543,-71.03935,Entire home/apt,250,29,1,2021-04-03,1,45,365
45989572,Brand New Studio Apt | Kitchen | Pool | Gym|Boston,9419684,Churchill,,East Boston,42.36697,-71.04078,Entire home/apt,250,29,0,,,45,365
45990475,Stylish Studio | Washer/Dryer | Gym | Waterfront,30283594,Global Luxury Suites,,East Boston,42.36648,-71.04111,Entire home/apt,169,28,4,2021-02-28,0.82,34,327
45994892,Well-equipped apartment home | 1BR in Boston,359229620,Carolyn,,Brighton,42.35711,-71.14276,Entire home/apt,261,91,0,,,152,360
45998415,"Stunning Charlestown 1BR w/ W/D, Roof Patio, Doorman, by Blueground",107434423,Blueground,,Charlestown,42.38126,-71.06159,Entire home/apt,168,91,1,2020-12-05,0.22,129,1
45998427,"Gorgeous Charlestown Studio w/ W/D, Roof Patio, Doorman, by Blueground",107434423,Blueground,,Charlestown,42.38126,-71.06159,Entire home/apt,211,91,1,2020-12-31,0.27,129,207
45998442,"Lux Charlestown 1BR w/ W/D, Roof Patio, Doorman, by Blueground(BOS309 )",107434423,Blueground,,Charlestown,42.38126,-71.06159,Entire home/apt,174,91,0,,,129,1
45999950,Beautiful Studio | Kitchen | Pool | Gym | Boston,9419684,Churchill,,East Boston,42.36674,-71.03981,Entire home/apt,250,29,0,,,45,365
46000101,Stylish Studio Apt | Kitchen | Pool | Gym | Boston,9419684,Churchill,,East Boston,42.36661,-71.04118,Entire home/apt,250,29,0,,,45,365
46000223,Brand New Studio | Kitchen | Pool | gym | Boston,9419684,Churchill,,East Boston,42.36485,-71.04081,Entire home/apt,250,29,0,,,45,365
46000458,Spacious Studio Apt | Kitchen | Gym | Pool |Washer,9419684,Churchill,,East Boston,42.3668,-71.04106,Entire home/apt,250,29,0,,,45,365
46005070,Waterfront Studio | W/D | Pool & Gym | East Boston,30283594,Global Luxury Suites,,East Boston,42.36615,-71.03953,Entire home/apt,172,28,13,2021-04-02,2.45,34,362
46005073,Modern Studio | Pool & Gym | Parking | Boston Pier,30283594,Global Luxury Suites,,East Boston,42.36756,-71.03961,Entire home/apt,169,3,7,2021-03-21,1.45,34,365
46006191,*Modern & Clean Studio Apt | Pool & Gym | Boston,30283594,Global Luxury Suites,,East Boston,42.36668,-71.03944,Entire home/apt,599,3,0,,,34,289
46006469,*Furnished Studio | Kitchen+Work Desk | Waterfront,30283594,Global Luxury Suites,,East Boston,42.3668,-71.04085,Entire home/apt,209,3,4,2021-03-15,1.05,34,284
46006509,Private & Clean Studio | Pool & Gym | Waterfront,30283594,Global Luxury Suites,,East Boston,42.36676,-71.03991,Entire home/apt,144,28,3,2021-03-31,0.76,34,365
46010654,7 min to Downtown - 5 min to Airport,372954245,Olsi,,East Boston,42.3893,-71.0234,Entire home/apt,159,1,23,2021-03-28,6.33,1,323
46011045,Comfortable Studio close to Downtown Boston(011),65247089,Vita,,Brighton,42.34636,-71.14067,Entire home/apt,89,29,0,,,1,45
46025472,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,165,91,0,,,152,1
46025474,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,152,91,0,,,152,360
46025475,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,156,91,0,,,152,360
46025477,Live + Work + Stay + Easy | Studio in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,153,91,0,,,152,360
46037756,3 BR/3 BA In Historic Charlestown Neighborhood,141347907,Cordell,,Charlestown,42.38015,-71.06524,Entire home/apt,275,4,0,,,1,43
46051711,"Sunny,cozy,near BC,BU,Boston,MBTA",31340713,Kama,,Brighton,42.34081,-71.15399,Entire home/apt,85,29,0,,,14,308
46052911,Lovely garden level studio steps to transportation,31340713,Kama,,Bay Village,42.3483,-71.06855,Entire home/apt,104,29,0,,,14,294
46062311,Pvt. Bedroom | Co-Live by Thatch | 33 #1A,814298,Thatch,,Roxbury,42.329247,-71.092819,Private room,42,30,0,,,96,89
46067677,(6-3) Beautiful South End Apt!,342883725,Together,,South End,42.33558,-71.07516,Entire home/apt,100,29,0,,,2,0
46074212,"Boston 2 Bedroom, Across from Fenway Park",22541573,,,Fenway,42.34396,-71.09628,Entire home/apt,295,32,0,,,17,316
46074725,2 Bed with 24-hr Concierge,22541573,,,Fenway,42.34558,-71.096,Entire home/apt,265,32,0,,,17,359
46074729,1 Block from Fenway Park! 1 Bedroom with Luxury Amenities,22541573,,,Fenway,42.34475,-71.09832,Entire home/apt,190,32,0,,,17,346
46078424,A place that speaks on your behalf,191639793,Niki,,Roxbury,42.3215,-71.07651,Private room,50,91,0,,,1,365
46085675,1 Bedroom in Fenway Cultural District with Floor-to-Ceiling Windows,22541573,,,Fenway,42.34485,-71.09832,Entire home/apt,195,32,0,,,17,261
46107420,Chic & Comfort Boston Studio near Subway202,18110188,Cindy,,Allston,42.35256,-71.12396,Entire home/apt,130,29,0,,,20,121
46117175,Contemporary 1 Bedroom in Fenway Cultural District,22541573,,,Fenway,42.3437,-71.09667,Entire home/apt,195,32,0,,,17,287
46135134,Amazing Studio in the Heart of the North End,130680380,Jodie,,North End,42.36553,-71.05723,Entire home/apt,57,9,0,,,4,31
46190639,Condo in the heart of the North End,46738058,Chris,,North End,42.36634,-71.05664,Entire home/apt,135,2,1,2021-04-18,1,1,4
46195702,Entire apartment for you | Studio in Boston,359229620,Carolyn,,South Boston Waterfront,42.35124,-71.0445,Entire home/apt,167,91,0,,,152,329
46213014,Boston Two Bedroom steps from Fenway Park,22541573,,,Fenway,42.34355,-71.09769,Entire home/apt,285,32,0,,,17,260
46224185,Apartment in the Heart of Boston,142450912,Shalini,,Beacon Hill,42.35977,-71.06829,Entire home/apt,99,91,0,,,1,234
46231756,Luna code East Boston - closer than you think,87914201,Tim,,East Boston,42.36847,-71.03898,Entire home/apt,136,1,25,2021-04-12,5.17,2,271
46232976,citizenM Boston North Station,374414807,CitizenM,,Downtown,42.364479600214885,-71.06259837091027,Hotel room,0,1,0,,,1,0
46237969,Cozy  Mission Hill Apartment - Room A,373050156,Cameron,,Mission Hill,42.33382,-71.11099,Private room,55,120,0,,,6,358
46241939,"Sunlit 2BR in South End, Comfort & elegance to WFH",2808759,Juliette,,South End,42.33929,-71.07687,Entire home/apt,125,29,0,,,1,0
46243149,Live + Work + Stay + Easy | 1BR in Boston,359229620,Carolyn,,Dorchester,42.32468,-71.06231,Entire home/apt,178,91,0,,,152,360
46262662,BOSTON MARATHON FINISH LINE - CORPORATE ONLY,118162851,Eric,,Back Bay,42.35089,-71.07978,Entire home/apt,2000,10,1,2020-11-23,0.20,2,47
46262706,Luxury Boston Apartment,158837906,Hesham,,Jamaica Plain,42.32778,-71.1125,Entire home/apt,455,29,1,2021-01-03,0.27,7,365
46275512,Incredible apartment home | 2 BR in Boston,359229620,Carolyn,,Downtown,42.35389,-71.05299,Entire home/apt,235,91,0,,,152,361
46326658,Beautiful 1 Bedroom Apartment with Rooftop Access,22541573,,,Fenway,42.34348,-71.08758,Entire home/apt,150,32,0,,,17,360
46326856,Spacious 2 Bedroom with Balcony in Ideal Back Bay Location,22541573,,,Fenway,42.34489,-71.08726,Entire home/apt,250,32,0,,,17,332
46330627,Pvt. Bedroom | Co-Live by Thatch | 33 #1D,814298,Thatch,,Roxbury,42.33019,-71.09215,Private room,52,30,0,,,96,0
46332155,West Roxbury Tree House Condo - Entire Unit,60362084,Bradford,,West Roxbury,42.29078,-71.15423,Entire home/apt,100,45,1,2021-01-31,0.36,1,7
46358681,✨Renovated Boston Landing Unit- 10 min to Dwtn Bos,272437417,Estee Shlomi,,Allston,42.35554,-71.13806,Entire home/apt,105,30,4,2021-03-15,0.75,1,94
46376416,Double Bed at The Verb Hotel next to Fenway Park,371148657,Jeffrey,,Fenway,42.34464,-71.09799,Private room,145,1,6,2021-03-21,1.58,11,60
46378065,Private Room in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32179,-71.10841,Private room,46,91,0,,,6,152
46384720,"Lux North Station 1BR w/ Gym, Doorman, W/D, nr. TD Garden, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,163,91,0,,,129,349
46384781,"Hip North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,180,91,0,,,129,276
46384812,"Charming North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,233,91,0,,,129,0
46384832,"Equipped North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,182,91,0,,,129,271
46384856,"Trendy North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,233,91,0,,,129,0
46384876,"Mod North Station Studio w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,175,91,0,,,129,178
46384896,"Comfy North Station Studio w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,180,91,0,,,129,13
46384918,"Quaint North Station Studio w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,182,91,0,,,129,24
46384946,"Bright North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,195,91,1,2021-01-18,0.32,129,20
46385021,"Roomy North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,221,91,0,,,129,323
46385048,"Serene North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,185,91,0,,,129,304
46385071,"Lofty North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,257,91,0,,,129,52
46385102,"Practical North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,196,91,0,,,129,0
46385125,"Airy North Station 1BR w/ Gym, W/D, Doorman, by Blueground(BOS293)",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,293,32,0,,,129,0
46385135,"Crisp North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,203,91,0,,,129,0
46385157,"Ample North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,195,91,0,,,129,12
46385180,"Cozy North Station Studio w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,269,91,0,,,129,0
46385324,"Sleek North Station Studio w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,234,91,0,,,129,0
46385326,"Ideal North Station 1BR w/ Gym, W/D, Doorman, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,213,91,0,,,129,0
46385615,"Bright Back Bay 2BR w/ W/D, Elevator, nr Newbury Street, by Blueground",107434423,Blueground,,Back Bay,42.3486,-71.08958,Entire home/apt,271,91,0,,,129,1
46388603,Dog Friendly - 10 mins from Downtown Boston,87914201,Tim,,Brighton,42.33871,-71.15387,Entire home/apt,185,1,15,2021-04-11,2.94,2,1
46391621,Private Room B in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32183,-71.10826,Private room,50,91,0,,,6,271
46392671,A place of your own | Studio in Boston,359229620,Carolyn,,East Boston,42.37101,-71.04377,Entire home/apt,160,91,0,,,152,360
46394899,Private Room in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32175,-71.10852,Private room,50,91,0,,,6,132
46395073,Private Room in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32391,-71.10999,Private room,53,91,0,,,6,362
46395239,Private Room in Jamaica Plain - Huge Backyard!,373050156,Cameron,,Jamaica Plain,42.32204,-71.10848,Private room,56,91,0,,,6,362
46396335,"Nice 2 BR, 2BA Close to Convention Cntr & Seaport",182816239,Tom,,South Boston,42.33992,-71.05057,Entire home/apt,110,30,0,,,1,171
